file,attack_type,feature_group,model,best_params,accuracy,f1_score,precision,recall
02-15-2018.csv,02-15-2018,flags_and_protocol,XGBoost,"{""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 100}",1.0,1.0,1.0,1.0
02-15-2018.csv,02-15-2018,flags_and_protocol,LightGBM,"{""learning_rate"": 0.1, ""n_estimators"": 100, ""num_leaves"": 31}",0.9999967965659187,0.9999682529604115,0.9999365079365079,1.0
02-15-2018.csv,02-15-2018,flags_and_protocol,CatBoost,"{""depth"": 4, ""iterations"": 200, ""learning_rate"": 0.1}",0.9999967965659187,0.9999682529604115,0.9999365079365079,1.0
02-15-2018.csv,02-15-2018,flags_and_protocol,KNN,"{""n_neighbors"": 3}",0.9999935931318373,0.9999365079365079,0.9998730239349882,1.0
02-15-2018.csv,02-15-2018,flags_and_protocol,LinearSVC,"{""C"": 0.1}",0.9802316082840805,0.7666301100480278,0.9478212081541051,0.6435964188202425
02-15-2018.csv,02-15-2018,flags_and_protocol,MLP,"{""alpha"": 0.001, ""hidden_layer_sizes"": [50]}",0.9978985472426442,0.9795981837407477,0.9600121914050594,1.0
02-15-2018.csv,02-15-2018,rates_and_ratios,LogisticRegression,"{""C"": 0.01}",0.942629699037368,0.0,0.0,0.0
02-15-2018.csv,02-15-2018,rates_and_ratios,DecisionTree,"{""max_depth"": 20}",0.9935450803261096,0.9363811448236669,0.9312358703843255,0.9415835926090546
02-15-2018.csv,02-15-2018,rates_and_ratios,RandomForest,"{""max_depth"": 20, ""n_estimators"": 200}",0.9943843800554194,0.9447090364295853,0.9385810980195538,0.9509175185726078
02-15-2018.csv,02-15-2018,rates_and_ratios,ExtraTrees,"{""max_depth"": null, ""n_estimators"": 100}",0.9937436932391523,0.9381041422368713,0.9364717792963807,0.93974220585434
02-15-2018.csv,02-15-2018,rates_and_ratios,XGBoost,"{""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 200}",0.986628866144507,0.8645245050308341,0.8842706327601089,0.8456409930789256
