file,attack_type,feature_group,model,accuracy,f1_score,precision,recall
02-16-2018.csv,Benign,rates_and_ratios,XGBoost,0.9931210457204249,0.0,0.0,0.0
02-16-2018.csv,DoS attacks-Hulk,rates_and_ratios,XGBoost,0.981013894213035,0.990415965358735,1.0,0.981013894213035
02-16-2018.csv,DoS attacks-SlowHTTPTest,rates_and_ratios,XGBoost,1.0,1.0,1.0,1.0
02-16-2018.csv,Benign,rates_and_ratios,LightGBM,0.9936134654410888,0.0,0.0,0.0
02-16-2018.csv,DoS attacks-Hulk,rates_and_ratios,LightGBM,0.9812959734990128,0.9905597009476804,1.0,0.9812959734990128
02-16-2018.csv,DoS attacks-SlowHTTPTest,rates_and_ratios,LightGBM,1.0,1.0,1.0,1.0
02-16-2018.csv,Benign,rates_and_ratios,CatBoost,0.9940387370180256,0.0,0.0,0.0
02-16-2018.csv,DoS attacks-Hulk,rates_and_ratios,CatBoost,0.9800591643220333,0.9899291717958365,1.0,0.9800591643220333
02-16-2018.csv,DoS attacks-SlowHTTPTest,rates_and_ratios,CatBoost,1.0,1.0,1.0,1.0
02-16-2018.csv,Benign,rates_and_ratios,KNN,0.9890921570968128,0.0,0.0,0.0
02-16-2018.csv,DoS attacks-Hulk,rates_and_ratios,KNN,0.9849919354255419,0.9924392314615421,1.0,0.9849919354255419
02-16-2018.csv,DoS attacks-SlowHTTPTest,rates_and_ratios,KNN,1.0,1.0,1.0,1.0
02-16-2018.csv,Benign,rates_and_ratios,LinearSVC,0.055225617762922286,0.0,0.0,0.0
02-16-2018.csv,DoS attacks-Hulk,rates_and_ratios,LinearSVC,0.9556846208926725,0.9773402221227777,1.0,0.9556846208926725
02-16-2018.csv,DoS attacks-SlowHTTPTest,rates_and_ratios,LinearSVC,1.0,1.0,1.0,1.0
02-16-2018.csv,Benign,rates_and_ratios,MLP,0.9927703831920736,0.0,0.0,0.0
02-16-2018.csv,DoS attacks-Hulk,rates_and_ratios,MLP,0.9698970772246291,0.9847185301590565,1.0,0.9698970772246291
02-16-2018.csv,DoS attacks-SlowHTTPTest,rates_and_ratios,MLP,1.0,1.0,1.0,1.0
02-16-2018.csv,Benign,connection_activity,LogisticRegression,1.0,0.0,0.0,0.0
02-16-2018.csv,DoS attacks-Hulk,connection_activity,LogisticRegression,0.0,0.0,0.0,0.0
02-16-2018.csv,DoS attacks-SlowHTTPTest,connection_activity,LogisticRegression,0.0,0.0,0.0,0.0
02-16-2018.csv,Benign,connection_activity,DecisionTree,0.9962098603318611,0.0,0.0,0.0
02-16-2018.csv,DoS attacks-Hulk,connection_activity,DecisionTree,1.0,1.0,1.0,1.0
02-16-2018.csv,DoS attacks-SlowHTTPTest,connection_activity,DecisionTree,1.0,1.0,1.0,1.0
02-16-2018.csv,Benign,connection_activity,RandomForest,0.9962098603318611,0.0,0.0,0.0
02-16-2018.csv,DoS attacks-Hulk,connection_activity,RandomForest,1.0,1.0,1.0,1.0
02-16-2018.csv,DoS attacks-SlowHTTPTest,connection_activity,RandomForest,1.0,1.0,1.0,1.0
02-16-2018.csv,Benign,connection_activity,ExtraTrees,0.9962098603318611,0.0,0.0,0.0
02-16-2018.csv,DoS attacks-Hulk,connection_activity,ExtraTrees,1.0,1.0,1.0,1.0
02-16-2018.csv,DoS attacks-SlowHTTPTest,connection_activity,ExtraTrees,1.0,1.0,1.0,1.0
02-16-2018.csv,Benign,connection_activity,XGBoost,0.9961949385221439,0.0,0.0,0.0
02-16-2018.csv,DoS attacks-Hulk,connection_activity,XGBoost,1.0,1.0,1.0,1.0
02-16-2018.csv,DoS attacks-SlowHTTPTest,connection_activity,XGBoost,1.0,1.0,1.0,1.0
02-16-2018.csv,Benign,connection_activity,LightGBM,0.9962098603318611,0.0,0.0,0.0
02-16-2018.csv,DoS attacks-Hulk,connection_activity,LightGBM,1.0,1.0,1.0,1.0
02-16-2018.csv,DoS attacks-SlowHTTPTest,connection_activity,LightGBM,1.0,1.0,1.0,1.0
02-16-2018.csv,Benign,connection_activity,CatBoost,0.9962098603318611,0.0,0.0,0.0
02-16-2018.csv,DoS attacks-Hulk,connection_activity,CatBoost,1.0,1.0,1.0,1.0
02-16-2018.csv,DoS attacks-SlowHTTPTest,connection_activity,CatBoost,1.0,1.0,1.0,1.0
02-16-2018.csv,Benign,connection_activity,KNN,0.995933806852095,0.0,0.0,0.0
02-16-2018.csv,DoS attacks-Hulk,connection_activity,KNN,0.9984811115370428,0.9992399785746341,1.0,0.9984811115370428
02-16-2018.csv,DoS attacks-SlowHTTPTest,connection_activity,KNN,1.0,1.0,1.0,1.0
02-16-2018.csv,Benign,connection_activity,LinearSVC,0.99048734630536,0.0,0.0,0.0
02-16-2018.csv,DoS attacks-Hulk,connection_activity,LinearSVC,0.9446690631351304,0.971547376407754,1.0,0.9446690631351304
02-16-2018.csv,DoS attacks-SlowHTTPTest,connection_activity,LinearSVC,1.0,1.0,1.0,1.0
02-16-2018.csv,Benign,connection_activity,MLP,0.9960233377103975,0.0,0.0,0.0
02-16-2018.csv,DoS attacks-Hulk,connection_activity,MLP,0.9932590283453518,0.9966181155791658,1.0,0.9932590283453518
02-16-2018.csv,DoS attacks-SlowHTTPTest,connection_activity,MLP,1.0,1.0,1.0,1.0
02-21-2018.csv,Benign,flow_metrics,LogisticRegression,0.9995658198614319,0.0,0.0,0.0
02-21-2018.csv,DDOS attack-HOIC,flow_metrics,LogisticRegression,0.6562660965061471,0.7924645657971559,1.0,0.6562660965061471
02-21-2018.csv,DDOS attack-LOIC-UDP,flow_metrics,LogisticRegression,0.9774859287054409,0.9886148007590133,1.0,0.9774859287054409
02-21-2018.csv,Benign,flow_metrics,DecisionTree,0.9285080831408776,0.0,0.0,0.0
02-21-2018.csv,DDOS attack-HOIC,flow_metrics,DecisionTree,0.9255065843821372,0.9613123028391167,1.0,0.9255065843821372
02-21-2018.csv,DDOS attack-LOIC-UDP,flow_metrics,DecisionTree,1.0,1.0,1.0,1.0
02-21-2018.csv,Benign,flow_metrics,RandomForest,0.9411639722863742,0.0,0.0,0.0
02-21-2018.csv,DDOS attack-HOIC,flow_metrics,RandomForest,0.9252344623159532,0.9611654896338663,1.0,0.9252344623159532
02-21-2018.csv,DDOS attack-LOIC-UDP,flow_metrics,RandomForest,1.0,1.0,1.0,1.0
02-21-2018.csv,Benign,flow_metrics,ExtraTrees,0.9244249422632794,0.0,0.0,0.0
02-21-2018.csv,DDOS attack-HOIC,flow_metrics,ExtraTrees,0.9290927644686331,0.9632432214575756,1.0,0.9290927644686331
02-21-2018.csv,DDOS attack-LOIC-UDP,flow_metrics,ExtraTrees,0.99812382739212,0.9990610328638497,1.0,0.99812382739212
02-21-2018.csv,Benign,flow_metrics,XGBoost,0.9388822170900692,0.0,0.0,0.0
02-21-2018.csv,DDOS attack-HOIC,flow_metrics,XGBoost,0.9247776859905729,0.9609189598586215,1.0,0.9247776859905729
02-21-2018.csv,DDOS attack-LOIC-UDP,flow_metrics,XGBoost,1.0,1.0,1.0,1.0
02-21-2018.csv,Benign,flow_metrics,LightGBM,0.9416166281755196,0.0,0.0,0.0
02-21-2018.csv,DDOS attack-HOIC,flow_metrics,LightGBM,0.9245541571504933,0.9607982749827044,1.0,0.9245541571504933
02-21-2018.csv,DDOS attack-LOIC-UDP,flow_metrics,LightGBM,1.0,1.0,1.0,1.0
02-21-2018.csv,Benign,flow_metrics,CatBoost,0.9372748267898383,0.0,0.0,0.0
02-21-2018.csv,DDOS attack-HOIC,flow_metrics,CatBoost,0.9241751299868798,0.9605935713275552,1.0,0.9241751299868798
02-21-2018.csv,DDOS attack-LOIC-UDP,flow_metrics,CatBoost,1.0,1.0,1.0,1.0
02-21-2018.csv,Benign,flow_metrics,KNN,0.9312794457274827,0.0,0.0,0.0
02-21-2018.csv,DDOS attack-HOIC,flow_metrics,KNN,0.9206569804169299,0.9586896460991975,1.0,0.9206569804169299
02-21-2018.csv,DDOS attack-LOIC-UDP,flow_metrics,KNN,0.9962476547842402,0.9981203007518797,1.0,0.9962476547842402
02-21-2018.csv,Benign,flow_metrics,LinearSVC,0.9995288683602771,0.0,0.0,0.0
02-21-2018.csv,DDOS attack-HOIC,flow_metrics,LinearSVC,0.7609602021478206,0.864255990816473,1.0,0.7609602021478206
02-21-2018.csv,DDOS attack-LOIC-UDP,flow_metrics,LinearSVC,0.9793621013133208,0.9895734597156398,1.0,0.9793621013133208
02-21-2018.csv,Benign,flow_metrics,MLP,0.9999815242494227,0.0,0.0,0.0
02-21-2018.csv,DDOS attack-HOIC,flow_metrics,MLP,0.7605714563389864,0.8640052110359142,1.0,0.7605714563389864
02-21-2018.csv,DDOS attack-LOIC-UDP,flow_metrics,MLP,0.99812382739212,0.9990610328638497,1.0,0.99812382739212
02-21-2018.csv,Benign,packet_size_stats,LogisticRegression,0.9990023094688222,0.0,0.0,0.0
02-21-2018.csv,DDOS attack-HOIC,packet_size_stats,LogisticRegression,1.0,1.0,1.0,1.0
02-21-2018.csv,DDOS attack-LOIC-UDP,packet_size_stats,LogisticRegression,1.0,1.0,1.0,1.0
02-21-2018.csv,Benign,packet_size_stats,DecisionTree,0.9999630484988453,0.0,0.0,0.0
02-21-2018.csv,DDOS attack-HOIC,packet_size_stats,DecisionTree,1.0,1.0,1.0,1.0
02-21-2018.csv,DDOS attack-LOIC-UDP,packet_size_stats,DecisionTree,1.0,1.0,1.0,1.0
02-21-2018.csv,Benign,packet_size_stats,RandomForest,0.9999630484988453,0.0,0.0,0.0
02-21-2018.csv,DDOS attack-HOIC,packet_size_stats,RandomForest,1.0,1.0,1.0,1.0
02-21-2018.csv,DDOS attack-LOIC-UDP,packet_size_stats,RandomForest,1.0,1.0,1.0,1.0
02-21-2018.csv,Benign,packet_size_stats,ExtraTrees,0.9999630484988453,0.0,0.0,0.0
02-21-2018.csv,DDOS attack-HOIC,packet_size_stats,ExtraTrees,1.0,1.0,1.0,1.0
02-21-2018.csv,DDOS attack-LOIC-UDP,packet_size_stats,ExtraTrees,1.0,1.0,1.0,1.0
02-21-2018.csv,Benign,packet_size_stats,XGBoost,0.9999630484988453,0.0,0.0,0.0
02-21-2018.csv,DDOS attack-HOIC,packet_size_stats,XGBoost,1.0,1.0,1.0,1.0
02-21-2018.csv,DDOS attack-LOIC-UDP,packet_size_stats,XGBoost,1.0,1.0,1.0,1.0
02-21-2018.csv,Benign,packet_size_stats,LightGBM,0.9999630484988453,0.0,0.0,0.0
02-21-2018.csv,DDOS attack-HOIC,packet_size_stats,LightGBM,1.0,1.0,1.0,1.0
02-21-2018.csv,DDOS attack-LOIC-UDP,packet_size_stats,LightGBM,1.0,1.0,1.0,1.0
02-21-2018.csv,Benign,packet_size_stats,CatBoost,0.9999260969976905,0.0,0.0,0.0
02-21-2018.csv,DDOS attack-HOIC,packet_size_stats,CatBoost,1.0,1.0,1.0,1.0
02-21-2018.csv,DDOS attack-LOIC-UDP,packet_size_stats,CatBoost,1.0,1.0,1.0,1.0
02-21-2018.csv,Benign,packet_size_stats,KNN,0.9999353348729793,0.0,0.0,0.0
02-21-2018.csv,DDOS attack-HOIC,packet_size_stats,KNN,1.0,1.0,1.0,1.0
02-21-2018.csv,DDOS attack-LOIC-UDP,packet_size_stats,KNN,1.0,1.0,1.0,1.0
02-21-2018.csv,Benign,packet_size_stats,LinearSVC,0.9991316397228638,0.0,0.0,0.0
02-21-2018.csv,DDOS attack-HOIC,packet_size_stats,LinearSVC,1.0,1.0,1.0,1.0
02-21-2018.csv,DDOS attack-LOIC-UDP,packet_size_stats,LinearSVC,1.0,1.0,1.0,1.0
02-21-2018.csv,Benign,packet_size_stats,MLP,0.9995565819861432,0.0,0.0,0.0
02-21-2018.csv,DDOS attack-HOIC,packet_size_stats,MLP,1.0,1.0,1.0,1.0
02-21-2018.csv,DDOS attack-LOIC-UDP,packet_size_stats,MLP,1.0,1.0,1.0,1.0
02-21-2018.csv,Benign,timing_iat,LogisticRegression,0.9994642032332564,0.0,0.0,0.0
02-21-2018.csv,DDOS attack-HOIC,timing_iat,LogisticRegression,0.022056465328733173,0.043160952602827,1.0,0.022056465328733173
02-21-2018.csv,DDOS attack-LOIC-UDP,timing_iat,LogisticRegression,0.9793621013133208,0.9895734597156398,1.0,0.9793621013133208
02-21-2018.csv,Benign,timing_iat,DecisionTree,0.9999353348729793,0.0,0.0,0.0
02-21-2018.csv,DDOS attack-HOIC,timing_iat,DecisionTree,1.0,1.0,1.0,1.0
02-21-2018.csv,DDOS attack-LOIC-UDP,timing_iat,DecisionTree,1.0,1.0,1.0,1.0
02-21-2018.csv,Benign,timing_iat,RandomForest,0.9999538106235566,0.0,0.0,0.0
02-21-2018.csv,DDOS attack-HOIC,timing_iat,RandomForest,0.9999902813547792,0.9999951406537765,1.0,0.9999902813547792
02-21-2018.csv,DDOS attack-LOIC-UDP,timing_iat,RandomForest,1.0,1.0,1.0,1.0
02-21-2018.csv,Benign,timing_iat,ExtraTrees,0.9999538106235566,0.0,0.0,0.0
02-21-2018.csv,DDOS attack-HOIC,timing_iat,ExtraTrees,0.9999805627095583,0.9999902812603262,1.0,0.9999805627095583
02-21-2018.csv,DDOS attack-LOIC-UDP,timing_iat,ExtraTrees,1.0,1.0,1.0,1.0
02-21-2018.csv,Benign,timing_iat,XGBoost,0.9999630484988453,0.0,0.0,0.0
02-21-2018.csv,DDOS attack-HOIC,timing_iat,XGBoost,0.9999222508382332,0.9999611239078248,1.0,0.9999222508382332
02-21-2018.csv,DDOS attack-LOIC-UDP,timing_iat,XGBoost,0.99812382739212,0.9990610328638497,1.0,0.99812382739212
02-21-2018.csv,Benign,timing_iat,LightGBM,0.9998799076212471,0.0,0.0,0.0
02-21-2018.csv,DDOS attack-HOIC,timing_iat,LightGBM,1.0,1.0,1.0,1.0
02-21-2018.csv,DDOS attack-LOIC-UDP,timing_iat,LightGBM,0.99812382739212,0.9990610328638497,1.0,0.99812382739212
02-21-2018.csv,Benign,timing_iat,CatBoost,0.9999630484988453,0.0,0.0,0.0
02-21-2018.csv,DDOS attack-HOIC,timing_iat,CatBoost,0.9999416881286749,0.999970843214244,1.0,0.9999416881286749
02-21-2018.csv,DDOS attack-LOIC-UDP,timing_iat,CatBoost,0.99812382739212,0.9990610328638497,1.0,0.99812382739212
02-21-2018.csv,Benign,timing_iat,KNN,0.9999630484988453,0.0,0.0,0.0
02-21-2018.csv,DDOS attack-HOIC,timing_iat,KNN,1.0,1.0,1.0,1.0
02-21-2018.csv,DDOS attack-LOIC-UDP,timing_iat,KNN,0.99812382739212,0.9990610328638497,1.0,0.99812382739212
02-21-2018.csv,Benign,timing_iat,LinearSVC,0.9993903002309469,0.0,0.0,0.0
02-21-2018.csv,DDOS attack-HOIC,timing_iat,LinearSVC,0.9847222897128141,0.9923023435740238,1.0,0.9847222897128141
02-21-2018.csv,DDOS attack-LOIC-UDP,timing_iat,LinearSVC,0.975609756097561,0.9876543209876543,1.0,0.975609756097561
02-21-2018.csv,Benign,timing_iat,MLP,0.9999076212471132,0.0,0.0,0.0
02-21-2018.csv,DDOS attack-HOIC,timing_iat,MLP,0.9999416881286749,0.999970843214244,1.0,0.9999416881286749
02-21-2018.csv,DDOS attack-LOIC-UDP,timing_iat,MLP,0.99812382739212,0.9990610328638497,1.0,0.99812382739212
02-21-2018.csv,Benign,flags_and_protocol,LogisticRegression,0.9993071593533487,0.0,0.0,0.0
02-21-2018.csv,DDOS attack-HOIC,flags_and_protocol,LogisticRegression,1.0,1.0,1.0,1.0
02-21-2018.csv,DDOS attack-LOIC-UDP,flags_and_protocol,LogisticRegression,0.0,0.0,0.0,0.0
02-21-2018.csv,Benign,flags_and_protocol,DecisionTree,0.99564896073903,0.0,0.0,0.0
02-21-2018.csv,DDOS attack-HOIC,flags_and_protocol,DecisionTree,1.0,1.0,1.0,1.0
02-21-2018.csv,DDOS attack-LOIC-UDP,flags_and_protocol,DecisionTree,1.0,1.0,1.0,1.0
02-21-2018.csv,Benign,flags_and_protocol,RandomForest,0.99564896073903,0.0,0.0,0.0
02-21-2018.csv,DDOS attack-HOIC,flags_and_protocol,RandomForest,1.0,1.0,1.0,1.0
02-21-2018.csv,DDOS attack-LOIC-UDP,flags_and_protocol,RandomForest,1.0,1.0,1.0,1.0
02-21-2018.csv,Benign,flags_and_protocol,ExtraTrees,0.99564896073903,0.0,0.0,0.0
02-21-2018.csv,DDOS attack-HOIC,flags_and_protocol,ExtraTrees,1.0,1.0,1.0,1.0
02-21-2018.csv,DDOS attack-LOIC-UDP,flags_and_protocol,ExtraTrees,1.0,1.0,1.0,1.0
02-21-2018.csv,Benign,flags_and_protocol,XGBoost,1.0,0.0,0.0,0.0
02-21-2018.csv,DDOS attack-HOIC,flags_and_protocol,XGBoost,1.0,1.0,1.0,1.0
02-21-2018.csv,DDOS attack-LOIC-UDP,flags_and_protocol,XGBoost,0.0,0.0,0.0,0.0
02-21-2018.csv,Benign,flags_and_protocol,LightGBM,0.995593533487298,0.0,0.0,0.0
02-21-2018.csv,DDOS attack-HOIC,flags_and_protocol,LightGBM,1.0,1.0,1.0,1.0
02-21-2018.csv,DDOS attack-LOIC-UDP,flags_and_protocol,LightGBM,1.0,1.0,1.0,1.0
02-21-2018.csv,Benign,flags_and_protocol,CatBoost,0.9956027713625866,0.0,0.0,0.0
02-21-2018.csv,DDOS attack-HOIC,flags_and_protocol,CatBoost,1.0,1.0,1.0,1.0
02-21-2018.csv,DDOS attack-LOIC-UDP,flags_and_protocol,CatBoost,1.0,1.0,1.0,1.0
02-21-2018.csv,Benign,flags_and_protocol,KNN,0.995621247113164,0.0,0.0,0.0
02-21-2018.csv,DDOS attack-HOIC,flags_and_protocol,KNN,1.0,1.0,1.0,1.0
02-21-2018.csv,DDOS attack-LOIC-UDP,flags_and_protocol,KNN,1.0,1.0,1.0,1.0
02-21-2018.csv,Benign,flags_and_protocol,LinearSVC,0.9994642032332564,0.0,0.0,0.0
02-21-2018.csv,DDOS attack-HOIC,flags_and_protocol,LinearSVC,1.0,1.0,1.0,1.0
02-21-2018.csv,DDOS attack-LOIC-UDP,flags_and_protocol,LinearSVC,0.0,0.0,0.0,0.0
02-21-2018.csv,Benign,flags_and_protocol,MLP,0.9996120092378753,0.0,0.0,0.0
02-21-2018.csv,DDOS attack-HOIC,flags_and_protocol,MLP,1.0,1.0,1.0,1.0
02-21-2018.csv,DDOS attack-LOIC-UDP,flags_and_protocol,MLP,0.0,0.0,0.0,0.0
02-21-2018.csv,Benign,rates_and_ratios,LogisticRegression,0.9943094688221709,0.0,0.0,0.0
02-21-2018.csv,DDOS attack-HOIC,rates_and_ratios,LogisticRegression,0.7609602021478206,0.864255990816473,1.0,0.7609602021478206
02-21-2018.csv,DDOS attack-LOIC-UDP,rates_and_ratios,LogisticRegression,1.0,1.0,1.0,1.0
02-21-2018.csv,Benign,rates_and_ratios,DecisionTree,0.9999815242494227,0.0,0.0,0.0
02-21-2018.csv,DDOS attack-HOIC,rates_and_ratios,DecisionTree,0.9999854220321687,0.9999927109629547,1.0,0.9999854220321687
02-21-2018.csv,DDOS attack-LOIC-UDP,rates_and_ratios,DecisionTree,1.0,1.0,1.0,1.0
02-21-2018.csv,Benign,rates_and_ratios,RandomForest,0.9999722863741339,0.0,0.0,0.0
02-21-2018.csv,DDOS attack-HOIC,rates_and_ratios,RandomForest,0.9999854220321687,0.9999927109629547,1.0,0.9999854220321687
02-21-2018.csv,DDOS attack-LOIC-UDP,rates_and_ratios,RandomForest,1.0,1.0,1.0,1.0
02-21-2018.csv,Benign,rates_and_ratios,ExtraTrees,0.9999815242494227,0.0,0.0,0.0
02-21-2018.csv,DDOS attack-HOIC,rates_and_ratios,ExtraTrees,0.9999854220321687,0.9999927109629547,1.0,0.9999854220321687
02-21-2018.csv,DDOS attack-LOIC-UDP,rates_and_ratios,ExtraTrees,1.0,1.0,1.0,1.0
02-21-2018.csv,Benign,rates_and_ratios,XGBoost,0.9947806004618938,0.0,0.0,0.0
02-21-2018.csv,DDOS attack-HOIC,rates_and_ratios,XGBoost,0.9972593420477186,0.9986277906456197,1.0,0.9972593420477186
02-21-2018.csv,DDOS attack-LOIC-UDP,rates_and_ratios,XGBoost,1.0,1.0,1.0,1.0
02-21-2018.csv,Benign,rates_and_ratios,LightGBM,0.9999722863741339,0.0,0.0,0.0
02-21-2018.csv,DDOS attack-HOIC,rates_and_ratios,LightGBM,0.997536323436513,0.9987666424211759,1.0,0.997536323436513
02-21-2018.csv,DDOS attack-LOIC-UDP,rates_and_ratios,LightGBM,1.0,1.0,1.0,1.0
02-21-2018.csv,Benign,rates_and_ratios,CatBoost,0.9943371824480369,0.0,0.0,0.0
02-21-2018.csv,DDOS attack-HOIC,rates_and_ratios,CatBoost,1.0,1.0,1.0,1.0
02-21-2018.csv,DDOS attack-LOIC-UDP,rates_and_ratios,CatBoost,1.0,1.0,1.0,1.0
02-21-2018.csv,Benign,rates_and_ratios,KNN,0.9999722863741339,0.0,0.0,0.0
02-21-2018.csv,DDOS attack-HOIC,rates_and_ratios,KNN,1.0,1.0,1.0,1.0
02-21-2018.csv,DDOS attack-LOIC-UDP,rates_and_ratios,KNN,1.0,1.0,1.0,1.0
02-21-2018.csv,Benign,rates_and_ratios,LinearSVC,0.6639815242494226,0.0,0.0,0.0
02-21-2018.csv,DDOS attack-HOIC,rates_and_ratios,LinearSVC,0.9949560231303757,0.9974716350580453,1.0,0.9949560231303757
02-21-2018.csv,DDOS attack-LOIC-UDP,rates_and_ratios,LinearSVC,1.0,1.0,1.0,1.0
02-21-2018.csv,Benign,rates_and_ratios,MLP,0.9999722863741339,0.0,0.0,0.0
02-21-2018.csv,DDOS attack-HOIC,rates_and_ratios,MLP,1.0,1.0,1.0,1.0
02-21-2018.csv,DDOS attack-LOIC-UDP,rates_and_ratios,MLP,1.0,1.0,1.0,1.0
02-21-2018.csv,Benign,connection_activity,LogisticRegression,0.005598152424942263,0.0,0.0,0.0
02-21-2018.csv,DDOS attack-HOIC,connection_activity,LogisticRegression,1.0,1.0,1.0,1.0
02-21-2018.csv,DDOS attack-LOIC-UDP,connection_activity,LogisticRegression,1.0,1.0,1.0,1.0
02-21-2018.csv,Benign,connection_activity,DecisionTree,0.9999445727482679,0.0,0.0,0.0
02-21-2018.csv,DDOS attack-HOIC,connection_activity,DecisionTree,1.0,1.0,1.0,1.0
02-21-2018.csv,DDOS attack-LOIC-UDP,connection_activity,DecisionTree,1.0,1.0,1.0,1.0
02-21-2018.csv,Benign,connection_activity,RandomForest,0.9999630484988453,0.0,0.0,0.0
02-21-2018.csv,DDOS attack-HOIC,connection_activity,RandomForest,1.0,1.0,1.0,1.0
02-21-2018.csv,DDOS attack-LOIC-UDP,connection_activity,RandomForest,1.0,1.0,1.0,1.0
02-21-2018.csv,Benign,connection_activity,ExtraTrees,0.9999630484988453,0.0,0.0,0.0
02-21-2018.csv,DDOS attack-HOIC,connection_activity,ExtraTrees,1.0,1.0,1.0,1.0
02-21-2018.csv,DDOS attack-LOIC-UDP,connection_activity,ExtraTrees,1.0,1.0,1.0,1.0
02-21-2018.csv,Benign,connection_activity,XGBoost,0.9999076212471132,0.0,0.0,0.0
02-21-2018.csv,DDOS attack-HOIC,connection_activity,XGBoost,1.0,1.0,1.0,1.0
02-21-2018.csv,DDOS attack-LOIC-UDP,connection_activity,XGBoost,1.0,1.0,1.0,1.0
02-21-2018.csv,Benign,connection_activity,LightGBM,0.9999630484988453,0.0,0.0,0.0
02-21-2018.csv,DDOS attack-HOIC,connection_activity,LightGBM,1.0,1.0,1.0,1.0
02-21-2018.csv,DDOS attack-LOIC-UDP,connection_activity,LightGBM,1.0,1.0,1.0,1.0
02-21-2018.csv,Benign,connection_activity,CatBoost,0.9998891454965358,0.0,0.0,0.0
02-21-2018.csv,DDOS attack-HOIC,connection_activity,CatBoost,1.0,1.0,1.0,1.0
02-21-2018.csv,DDOS attack-LOIC-UDP,connection_activity,CatBoost,1.0,1.0,1.0,1.0
02-21-2018.csv,Benign,connection_activity,KNN,0.9999445727482679,0.0,0.0,0.0
02-21-2018.csv,DDOS attack-HOIC,connection_activity,KNN,1.0,1.0,1.0,1.0
02-21-2018.csv,DDOS attack-LOIC-UDP,connection_activity,KNN,1.0,1.0,1.0,1.0
02-21-2018.csv,Benign,connection_activity,LinearSVC,0.9992332563510392,0.0,0.0,0.0
02-21-2018.csv,DDOS attack-HOIC,connection_activity,LinearSVC,1.0,1.0,1.0,1.0
02-21-2018.csv,DDOS attack-LOIC-UDP,connection_activity,LinearSVC,1.0,1.0,1.0,1.0
02-21-2018.csv,Benign,connection_activity,MLP,0.9998891454965358,0.0,0.0,0.0
02-21-2018.csv,DDOS attack-HOIC,connection_activity,MLP,1.0,1.0,1.0,1.0
02-21-2018.csv,DDOS attack-LOIC-UDP,connection_activity,MLP,1.0,1.0,1.0,1.0
02-22-2018.csv,Benign,flow_metrics,LogisticRegression,0.9999936057497099,0.0,0.0,0.0
02-22-2018.csv,Brute Force -Web,flow_metrics,LogisticRegression,0.0,0.0,0.0,0.0
02-22-2018.csv,Brute Force -XSS,flow_metrics,LogisticRegression,0.0,0.0,0.0,0.0
02-22-2018.csv,SQL Injection,flow_metrics,LogisticRegression,0.0,0.0,0.0,0.0
02-22-2018.csv,Benign,flow_metrics,DecisionTree,0.9999744229988394,0.0,0.0,0.0
02-22-2018.csv,Brute Force -Web,flow_metrics,DecisionTree,0.5,0.6666666666666666,1.0,0.5
02-22-2018.csv,Brute Force -XSS,flow_metrics,DecisionTree,0.7,0.8235294117647058,1.0,0.7
02-22-2018.csv,SQL Injection,flow_metrics,DecisionTree,0.38461538461538464,0.5555555555555556,1.0,0.38461538461538464
02-22-2018.csv,Benign,flow_metrics,RandomForest,1.0,0.0,0.0,0.0
02-22-2018.csv,Brute Force -Web,flow_metrics,RandomForest,0.4868421052631579,0.6548672566371682,1.0,0.4868421052631579
02-22-2018.csv,Brute Force -XSS,flow_metrics,RandomForest,0.5,0.6666666666666666,1.0,0.5
02-22-2018.csv,SQL Injection,flow_metrics,RandomForest,0.3076923076923077,0.47058823529411764,1.0,0.3076923076923077
02-22-2018.csv,Benign,flow_metrics,ExtraTrees,0.9999776201239845,0.0,0.0,0.0
02-22-2018.csv,Brute Force -Web,flow_metrics,ExtraTrees,0.5263157894736842,0.6896551724137931,1.0,0.5263157894736842
02-22-2018.csv,Brute Force -XSS,flow_metrics,ExtraTrees,0.6,0.75,1.0,0.6
02-22-2018.csv,SQL Injection,flow_metrics,ExtraTrees,0.3076923076923077,0.47058823529411764,1.0,0.3076923076923077
02-22-2018.csv,Benign,flow_metrics,XGBoost,1.0,0.0,0.0,0.0
02-22-2018.csv,Brute Force -Web,flow_metrics,XGBoost,0.5131578947368421,0.6782608695652174,1.0,0.5131578947368421
02-22-2018.csv,Brute Force -XSS,flow_metrics,XGBoost,0.55,0.7096774193548387,1.0,0.55
02-22-2018.csv,SQL Injection,flow_metrics,XGBoost,0.3076923076923077,0.47058823529411764,1.0,0.3076923076923077
02-22-2018.csv,Benign,flow_metrics,LightGBM,0.9999904086245648,0.0,0.0,0.0
02-22-2018.csv,Brute Force -Web,flow_metrics,LightGBM,0.5131578947368421,0.6782608695652174,1.0,0.5131578947368421
02-22-2018.csv,Brute Force -XSS,flow_metrics,LightGBM,0.65,0.7878787878787878,1.0,0.65
02-22-2018.csv,SQL Injection,flow_metrics,LightGBM,0.38461538461538464,0.5555555555555556,1.0,0.38461538461538464
02-22-2018.csv,Benign,flow_metrics,CatBoost,0.9999968028748549,0.0,0.0,0.0
02-22-2018.csv,Brute Force -Web,flow_metrics,CatBoost,0.5131578947368421,0.6782608695652174,1.0,0.5131578947368421
02-22-2018.csv,Brute Force -XSS,flow_metrics,CatBoost,0.65,0.7878787878787878,1.0,0.65
